station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
MTN,2019-07-03 09:45,84.20,71.60,65.95,290.00,6.00,0.00,29.91,M,10.00,M,FEW,SCT,BKN,M,6000.00,12000.00,25000.00,M,M,M,M,M,M,M,M,89.60,KMTN 031345Z 29006KT 10SM FEW060 SCT120 BKN250 29/22 A2991
MTN,2019-07-03 10:45,84.20,71.60,65.95,260.00,6.00,0.00,29.91,M,10.00,M,FEW,SCT,BKN,M,5000.00,10000.00,25000.00,M,M,M,M,M,M,M,M,89.60,KMTN 031445Z 26006KT 10SM FEW050 SCT100 BKN250 29/22 A2991
MTN,2019-07-03 11:45,86.00,73.40,66.15,270.00,7.00,0.00,29.91,M,10.00,M,SCT,SCT,BKN,BKN,5000.00,10000.00,12000.00,25000.00,M,M,M,M,M,M,M,93.45,KMTN 031545Z 27007KT 10SM SCT050 SCT100 BKN120 BKN250 30/23 A2991
MTN,2019-07-03 12:45,89.60,73.40,59.01,330.00,4.00,0.00,29.91,M,10.00,M,SCT,BKN,BKN,M,4100.00,12000.00,25000.00,M,M,M,M,M,M,M,M,98.20,KMTN 031645Z 33004KT 10SM SCT041 BKN120 BKN250 32/23 A2991
MTN,2019-07-03 13:45,89.60,73.40,59.01,30.00,4.00,0.00,29.90,M,10.00,M,SCT,BKN,BKN,M,4500.00,12000.00,25000.00,M,M,M,M,M,M,M,M,98.20,KMTN 031745Z 03004KT 10SM SCT045 BKN120 BKN250 32/23 A2990
MTN,2019-07-03 14:55,89.60,75.20,62.68,120.00,5.00,0.00,29.89,M,10.00,M,SCT,SCT,M,M,4900.00,5500.00,M,M,M,M,M,M,M,M,M,100.23,KMTN 031855Z 12005KT 10SM SCT049 SCT055 32/24 A2989
MTN,2019-07-03 15:50,89.60,73.40,59.01,130.00,5.00,0.00,29.89,M,10.00,M,SCT,BKN,M,M,6500.00,10000.00,M,M,M,M,M,M,M,M,M,98.20,KMTN 031950Z 13005KT 10SM SCT065 BKN100 32/23 A2989
MTN,2019-07-03 16:45,91.40,73.40,55.77,120.00,5.00,0.00,29.87,M,10.00,M,SCT,SCT,SCT,M,5000.00,7500.00,20000.00,M,M,M,M,M,M,M,M,100.52,KMTN 032045Z 12005KT 10SM SCT050 SCT075 SCT200 33/23 A2987
MTN,2019-07-03 17:50,89.60,75.20,62.68,130.00,5.00,0.00,29.87,M,10.00,M,SCT,SCT,M,M,5000.00,20000.00,M,M,M,M,M,M,M,M,M,100.23,KMTN 032150Z 13005KT 10SM SCT050 SCT200 32/24 A2987
MTN,2019-07-03 18:50,86.00,73.40,66.15,0.00,0.00,0.00,29.87,M,10.00,M,BKN,BKN,M,M,5000.00,20000.00,M,M,M,M,M,M,M,M,M,93.45,KMTN 032250Z 00000KT 10SM BKN050 BKN200 30/23 A2987
MTN,2019-07-03 19:45,80.60,77.00,88.83,0.00,0.00,0.00,29.89,M,10.00,M,SCT,BKN,M,M,4500.00,6000.00,M,M,M,M,M,M,M,M,M,87.10,KMTN 032345Z 00000KT 10SM SCT045 BKN060 27/25 A2989
MTN,2019-07-03 20:45,78.80,78.80,100.00,0.00,0.00,0.00,29.91,M,10.00,M,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,83.15,KMTN 040045Z 00000KT 10SM SCT030 26/26 A2991
MTN,2019-07-03 21:45,78.80,78.80,100.00,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.15,KMTN 040145Z 00000KT 10SM SKC 26/26 A2994
MTN,2019-07-03 22:03,77.00,77.00,100.00,0.00,0.00,0.00,29.94,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,77.00,KMTN 040203Z AUTO 00000KT 10SM SCT120 25/25 A2994 RMK AO2
MTN,2019-07-03 22:21,77.00,77.00,100.00,0.00,0.00,0.00,29.94,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,77.00,KMTN 040221Z AUTO 00000KT 10SM SCT120 25/25 A2994 RMK AO2
MTN,2019-07-03 22:42,77.00,77.00,100.00,0.00,0.00,0.00,29.95,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,77.00,KMTN 040242Z AUTO 00000KT 10SM SCT110 25/25 A2995 RMK AO2
MTN,2019-07-03 23:03,77.00,77.00,100.00,0.00,0.00,0.00,29.95,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KMTN 040303Z AUTO 00000KT 7SM CLR 25/25 A2995 RMK AO2
MTN,2019-07-03 23:21,77.00,77.00,100.00,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KMTN 040321Z AUTO 00000KT 10SM CLR 25/25 A2996 RMK AO2
MTN,2019-07-03 23:42,77.00,77.00,100.00,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KMTN 040342Z AUTO 00000KT 10SM CLR 25/25 A2996 RMK AO2
MTN,2019-07-04 00:03,77.00,77.00,100.00,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KMTN 040403Z AUTO 00000KT 10SM CLR 25/25 A2996 RMK AO2 LTG DSNT SW
MTN,2019-07-04 00:21,77.00,77.00,100.00,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KMTN 040421Z AUTO 00000KT 10SM CLR 25/25 A2996 RMK AO2
MTN,2019-07-04 00:42,77.00,75.20,94.19,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.83,KMTN 040442Z AUTO 00000KT 10SM CLR 25/24 A2996 RMK AO2
MTN,2019-07-04 01:03,75.20,75.20,100.00,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.12,KMTN 040503Z AUTO 00000KT 10SM CLR 24/24 A2996 RMK AO2
MTN,2019-07-04 01:21,75.20,75.20,100.00,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.12,KMTN 040521Z AUTO 00000KT 10SM CLR 24/24 A2996 RMK AO2
MTN,2019-07-04 01:42,75.20,75.20,100.00,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.12,KMTN 040542Z AUTO 00000KT 10SM CLR 24/24 A2997 RMK AO2
MTN,2019-07-04 02:03,75.20,75.20,100.00,0.00,0.00,0.00,29.97,M,10.00,M,SCT,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,77.12,KMTN 040603Z AUTO 00000KT 10SM SCT049 24/24 A2997 RMK AO2
MTN,2019-07-04 02:21,75.20,73.40,94.14,0.00,0.00,0.00,29.97,M,10.00,M,SCT,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,76.84,KMTN 040621Z AUTO 00000KT 10SM SCT049 24/23 A2997 RMK AO2
MTN,2019-07-04 02:42,75.20,75.20,100.00,0.00,0.00,0.00,29.97,M,10.00,M,SCT,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,77.12,KMTN 040642Z AUTO 00000KT 10SM SCT049 24/24 A2997 RMK AO2
MTN,2019-07-04 03:03,75.20,75.20,100.00,0.00,0.00,0.00,29.97,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.12,KMTN 040703Z AUTO 00000KT 7SM CLR 24/24 A2997 RMK AO2
MTN,2019-07-04 03:21,75.20,75.20,100.00,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.12,KMTN 040721Z AUTO 00000KT 10SM CLR 24/24 A2997 RMK AO2
MTN,2019-07-04 03:42,75.20,73.40,94.14,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.84,KMTN 040742Z AUTO 00000KT 10SM CLR 24/23 A2997 RMK AO2
MTN,2019-07-04 04:03,75.20,75.20,100.00,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.12,KMTN 040803Z AUTO 00000KT 10SM CLR 24/24 A2998 RMK AO2
MTN,2019-07-04 04:21,75.20,75.20,100.00,320.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.12,KMTN 040821Z AUTO 32003KT 10SM CLR 24/24 A2998 RMK AO2
MTN,2019-07-04 04:42,75.20,75.20,100.00,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.12,KMTN 040842Z AUTO 00000KT 10SM CLR 24/24 A2998 RMK AO2
MTN,2019-07-04 05:03,75.20,73.40,94.14,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.84,KMTN 040903Z AUTO 00000KT 10SM CLR 24/23 A2998 RMK AO2
MTN,2019-07-04 05:21,73.40,73.40,100.00,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.14,KMTN 040921Z AUTO 00000KT 10SM CLR 23/23 A2999 RMK AO2
MTN,2019-07-04 05:30,75.20,73.40,94.14,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.84,KMTN 040930Z AUTO 00000KT 10SM CLR 24/23 A2999 RMK AO2
MTN,2019-07-04 05:45,75.20,75.20,100.00,0.00,0.00,0.00,30.00,M,10.00,M,SCT,SCT,M,M,4800.00,25000.00,M,M,M,M,M,M,M,M,M,77.12,KMTN 040945Z 00000KT 10SM SCT048 SCT250 24/24 A3000
MTN,2019-07-04 06:45,78.80,75.20,88.75,0.00,0.00,0.00,30.02,M,10.00,M,BKN,BKN,BKN,M,12000.00,17000.00,25000.00,M,M,M,M,M,M,M,M,82.38,KMTN 041045Z 00000KT 10SM BKN120 BKN170 BKN250 26/24 A3002
MTN,2019-07-04 07:55,80.60,78.80,94.27,0.00,0.00,0.00,30.04,M,10.00,M,SCT,BKN,BKN,M,12000.00,17000.00,20000.00,M,M,M,M,M,M,M,M,89.33,KMTN 041155Z 00000KT 10SM SCT120 BKN170 BKN200 27/26 A3004
MTN,2019-07-04 08:45,82.40,78.80,88.90,0.00,0.00,0.00,30.05,M,10.00,M,SCT,SCT,BKN,M,12000.00,17000.00,25000.00,M,M,M,M,M,M,M,M,92.40,KMTN 041245Z 00000KT 10SM SCT120 SCT170 BKN250 28/26 A3005
MTN,2019-07-04 09:55,86.00,78.80,79.18,60.00,4.00,0.00,30.04,M,10.00,M,FEW,SCT,SCT,M,4400.00,12000.00,20000.00,M,M,M,M,M,M,M,M,99.38,KMTN 041355Z 06004KT 10SM FEW044 SCT120 SCT200 30/26 A3004
MTN,2019-07-04 10:45,89.60,77.00,66.55,120.00,5.00,0.00,30.05,M,10.00,M,SCT,SCT,SCT,M,4400.00,12000.00,20000.00,M,M,M,M,M,M,M,M,102.54,KMTN 041445Z 12005KT 10SM SCT044 SCT120 SCT200 32/25 A3005
MTN,2019-07-04 11:45,89.60,78.80,70.63,100.00,8.00,0.00,30.06,M,10.00,M,SCT,SCT,M,M,4400.00,20000.00,M,M,M,M,M,M,M,M,M,105.15,KMTN 041545Z 10008KT 10SM SCT044 SCT200 32/26 A3006
MTN,2019-07-04 12:55,91.40,77.00,62.90,130.00,6.00,0.00,30.03,M,10.00,M,SCT,BKN,M,M,4400.00,10000.00,M,M,M,M,M,M,M,M,M,105.06,KMTN 041655Z 13006KT 10SM SCT044 BKN100 33/25 A3003
MTN,2019-07-04 13:25,91.40,77.00,62.90,130.00,6.00,0.00,30.05,M,10.00,M,BKN,BKN,M,M,4000.00,10000.00,M,M,M,M,M,M,M,M,M,105.06,KMTN 041725Z 13006KT 10SM BKN040 BKN100 33/25 A3005 RMK TSB1725 WSW MOV E
MTN,2019-07-04 13:55,87.80,77.00,70.45,160.00,5.00,0.00,30.04,M,10.00,M,BKN,BKN,M,M,4000.00,10000.00,M,M,M,M,M,M,M,M,M,99.92,KMTN 041755Z 16005KT 10SM BKN040 BKN100 31/25 A3004 RMK TS W MOV E
MTN,2019-07-04 14:50,84.20,75.20,74.44,250.00,5.00,0.00,30.04,M,10.00,M,SCT,SCT,BKN,M,2900.00,3700.00,12000.00,M,TS,M,M,M,M,M,M,92.45,KMTN 041850Z 25005KT 10SM TS SCT029 SCT037CB BKN120 29/24 A3004 RMK TS DSNT W-NE LTG DSNT NE CB ALQDS
MTN,2019-07-04 15:35,84.20,75.20,74.44,190.00,3.00,0.00,30.04,M,7.00,M,SCT,SCT,BKN,BKN,3500.00,4200.00,5000.00,12000.00,-DZ,M,M,M,M,M,M,92.45,KMTN 041935Z 19003KT 7SM -DZ SCT035 SCT042 BKN050 BKN120 29/24 A3004 RMK TSB1725E30
MTN,2019-07-04 15:54,82.40,75.20,78.90,0.00,0.00,0.00,30.05,M,7.00,M,SCT,SCT,BKN,BKN,3500.00,4200.00,6500.00,16000.00,-RA,M,M,M,M,M,M,89.48,KMTN 041954Z 00000KT 7SM -RA SCT035 SCT042 BKN065 BKN160 28/24 A3005
MTN,2019-07-04 17:50,80.60,77.00,88.83,130.00,6.00,0.00,30.04,M,10.00,M,BKN,BKN,M,M,4000.00,10000.00,M,M,M,M,M,M,M,M,M,87.10,KMTN 042150Z 13006KT 10SM BKN040 BKN100 27/25 A3004
MTN,2019-07-04 18:45,80.60,75.20,83.66,160.00,6.00,0.00,30.06,M,10.00,M,SCT,BKN,OVC,M,10000.00,16000.00,25000.00,M,M,M,M,M,M,M,M,86.17,KMTN 042245Z 16006KT 10SM SCT100 BKN160 OVC250 27/24 A3006
MTN,2019-07-04 19:45,80.60,77.00,88.83,160.00,3.00,0.00,30.06,M,10.00,M,BKN,OVC,M,M,16000.00,25000.00,M,M,M,M,M,M,M,M,M,87.10,KMTN 042345Z 16003KT 10SM BKN160 OVC250 27/25 A3006
MTN,2019-07-04 20:50,78.80,75.20,88.75,0.00,0.00,0.00,30.08,M,10.00,M,BKN,OVC,M,M,16000.00,25000.00,M,M,M,M,M,M,M,M,M,82.38,KMTN 050050Z 00000KT 10SM BKN160 OVC250 26/24 A3008
MTN,2019-07-04 21:50,78.80,75.20,88.75,0.00,0.00,0.00,30.09,M,10.00,M,SCT,BKN,M,M,3200.00,3800.00,M,M,M,M,M,M,M,M,M,82.38,KMTN 050150Z 00000KT 10SM SCT032 BKN038 26/24 A3009
MTN,2019-07-04 22:03,78.80,75.20,88.75,0.00,0.00,0.00,30.10,M,10.00,M,SCT,SCT,M,M,3200.00,4000.00,M,M,M,M,M,M,M,M,M,82.38,KMTN 050203Z AUTO 00000KT 10SM SCT032 SCT040 26/24 A3010 RMK AO2 LTG DSNT S
MTN,2019-07-04 22:21,78.80,75.20,88.75,0.00,0.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.38,KMTN 050221Z AUTO 00000KT 10SM CLR 26/24 A3010 RMK AO2
MTN,2019-07-04 22:42,78.80,73.40,83.55,0.00,0.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,VCTS,M,M,M,M,M,M,82.03,KMTN 050242Z AUTO 00000KT 10SM VCTS CLR 26/23 A3010 RMK AO2 LTG DSNT S
MTN,2019-07-04 23:03,77.00,73.40,88.67,0.00,0.00,0.00,30.10,M,10.00,M,SCT,M,M,M,2700.00,M,M,M,M,M,M,M,M,M,M,78.57,KMTN 050303Z AUTO 00000KT 10SM SCT027 25/23 A3010 RMK AO2 LTG DSNT S
MTN,2019-07-04 23:21,78.80,75.20,88.75,50.00,3.00,0.00,30.10,M,10.00,M,OVC,M,M,M,2700.00,M,M,M,M,M,M,M,M,M,M,82.38,KMTN 050321Z AUTO 05003KT 10SM OVC027 26/24 A3010 RMK AO2 LTG DSNT S
MTN,2019-07-04 23:42,78.80,75.20,88.75,0.00,0.00,0.00,30.10,M,10.00,M,SCT,BKN,BKN,M,2500.00,3100.00,3700.00,M,M,M,M,M,M,M,M,82.38,KMTN 050342Z AUTO 00000KT 10SM SCT025 BKN031 BKN037 26/24 A3010 RMK AO2 LTG DSNT S
MTN,2019-07-05 00:03,78.80,75.20,88.75,0.00,0.00,0.00,30.10,M,10.00,M,OVC,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,82.38,KMTN 050403Z AUTO 00000KT 10SM OVC023 26/24 A3010 RMK AO2 LTG DSNT SE AND S
MTN,2019-07-05 00:21,78.80,75.20,88.75,80.00,4.00,0.00,30.10,M,10.00,M,OVC,M,M,M,2100.00,M,M,M,VCTS,M,M,M,M,M,M,82.38,KMTN 050421Z AUTO 08004KT 10SM VCTS OVC021 26/24 A3010 RMK AO2 LTG DSNT SE
MTN,2019-07-05 00:42,77.00,73.40,88.67,110.00,3.00,0.00,30.10,M,10.00,M,BKN,OVC,M,M,1500.00,2100.00,M,M,M,M,M,M,M,M,M,78.57,KMTN 050442Z AUTO 11003KT 10SM BKN015 OVC021 25/23 A3010 RMK AO2
MTN,2019-07-05 01:03,77.00,73.40,88.67,0.00,0.00,0.00,30.09,M,10.00,M,SCT,SCT,BKN,M,1700.00,2200.00,4300.00,M,M,M,M,M,M,M,M,78.57,KMTN 050503Z AUTO 00000KT 10SM SCT017 SCT022 BKN043 25/23 A3009 RMK AO2
MTN,2019-07-05 01:21,77.00,73.40,88.67,0.00,0.00,0.00,30.10,M,10.00,M,SCT,SCT,SCT,M,4300.00,5000.00,7000.00,M,M,M,M,M,M,M,M,78.57,KMTN 050521Z AUTO 00000KT 10SM SCT043 SCT050 SCT070 25/23 A3010 RMK AO2
MTN,2019-07-05 01:42,77.00,73.40,88.67,0.00,0.00,0.00,30.10,M,10.00,M,BKN,M,M,M,6000.00,M,M,M,VCTS,M,M,M,M,M,M,78.57,KMTN 050542Z AUTO 00000KT 10SM VCTS BKN060 25/23 A3010 RMK AO2 LTG DSNT SW
MTN,2019-07-05 02:03,77.00,73.40,88.67,0.00,0.00,0.00,30.10,M,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,78.57,KMTN 050603Z AUTO 00000KT 10SM SCT060 25/23 A3010 RMK AO2
MTN,2019-07-05 02:21,77.00,73.40,88.67,0.00,0.00,0.00,30.10,M,10.00,M,SCT,SCT,M,M,9500.00,12000.00,M,M,M,M,M,M,M,M,M,78.57,KMTN 050621Z AUTO 00000KT 10SM SCT095 SCT120 25/23 A3010 RMK AO2
MTN,2019-07-05 02:42,77.00,73.40,88.67,0.00,0.00,0.00,30.10,M,10.00,M,SCT,SCT,SCT,M,3100.00,9500.00,12000.00,M,M,M,M,M,M,M,M,78.57,KMTN 050642Z AUTO 00000KT 10SM SCT031 SCT095 SCT120 25/23 A3010 RMK AO2
MTN,2019-07-05 03:03,77.00,73.40,88.67,0.00,0.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.57,KMTN 050703Z AUTO 00000KT 10SM CLR 25/23 A3010 RMK AO2
MTN,2019-07-05 03:21,75.20,73.40,94.14,0.00,0.00,0.00,30.10,M,10.00,M,SCT,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,76.84,KMTN 050721Z AUTO 00000KT 10SM SCT075 24/23 A3010 RMK AO2
MTN,2019-07-05 03:42,77.00,73.40,88.67,0.00,0.00,0.00,30.10,M,10.00,M,SCT,BKN,M,M,7500.00,9000.00,M,M,M,M,M,M,M,M,M,78.57,KMTN 050742Z AUTO 00000KT 10SM SCT075 BKN090 25/23 A3010 RMK AO2
MTN,2019-07-05 04:03,77.00,73.40,88.67,0.00,0.00,0.00,30.11,M,10.00,M,SCT,SCT,OVC,M,6000.00,7500.00,9000.00,M,M,M,M,M,M,M,M,78.57,KMTN 050803Z AUTO 00000KT 10SM SCT060 SCT075 OVC090 25/23 A3011 RMK AO2
MTN,2019-07-05 04:21,75.20,75.20,100.00,0.00,0.00,0.00,30.11,M,10.00,M,SCT,BKN,BKN,M,2000.00,6000.00,9000.00,M,M,M,M,M,M,M,M,77.12,KMTN 050821Z AUTO 00000KT 10SM SCT020 BKN060 BKN090 24/24 A3011 RMK AO2
MTN,2019-07-05 04:42,77.00,75.20,94.19,80.00,3.00,0.00,30.11,M,10.00,M,SCT,BKN,BKN,M,900.00,2000.00,4900.00,M,M,M,M,M,M,M,M,78.83,KMTN 050842Z AUTO 08003KT 10SM SCT009 BKN020 BKN049 25/24 A3011 RMK AO2
MTN,2019-07-05 05:03,77.00,77.00,100.00,90.00,3.00,0.00,30.11,M,7.00,M,SCT,BKN,OVC,M,700.00,1100.00,1800.00,M,M,M,M,M,M,M,M,77.00,KMTN 050903Z AUTO 09003KT 7SM SCT007 BKN011 OVC018 25/25 A3011 RMK AO2
MTN,2019-07-05 05:21,77.00,77.00,100.00,80.00,3.00,0.00,30.11,M,5.00,M,BKN,OVC,M,M,700.00,1400.00,M,M,BR,M,M,M,M,M,M,77.00,KMTN 050921Z AUTO 08003KT 5SM BR BKN007 OVC014 25/25 A3011 RMK AO2
MTN,2019-07-05 05:30,77.00,77.00,100.00,80.00,5.00,0.00,30.11,M,5.00,M,BKN,BKN,OVC,M,700.00,1100.00,1600.00,M,BR,M,M,M,M,M,M,77.00,KMTN 050930Z AUTO 08005KT 5SM BR BKN007 BKN011 OVC016 25/25 A3011 RMK AO2
MTN,2019-07-05 05:45,78.80,78.80,100.00,0.00,0.00,0.00,30.11,M,2.50,M,OVC,M,M,M,500.00,M,M,M,BR,M,M,M,M,M,M,83.15,KMTN 050945Z 00000KT 2 1/2SM BR OVC005 26/26 A3011
MTN,2019-07-05 06:45,78.80,78.80,100.00,90.00,5.00,0.00,30.12,M,2.00,M,BKN,OVC,M,M,700.00,1600.00,M,M,BR,M,M,M,M,M,M,83.15,KMTN 051045Z 09005KT 2SM BR BKN007 OVC016 26/26 A3012
MTN,2019-07-05 07:45,78.80,78.80,100.00,110.00,5.00,0.00,30.13,M,5.00,M,BKN,OVC,M,M,700.00,1200.00,M,M,BR,M,M,M,M,M,M,83.15,KMTN 051145Z 11005KT 5SM BR BKN007 OVC012 26/26 A3013
MTN,2019-07-05 09:45,80.60,77.00,88.83,130.00,3.00,0.00,30.13,M,7.00,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,87.10,KMTN 051345Z 13003KT 7SM OVC015 27/25 A3013
MTN,2019-07-05 10:45,84.20,78.80,83.88,130.00,5.00,0.00,30.13,M,7.00,M,OVC,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,96.10,KMTN 051445Z 13005KT 7SM OVC026 29/26 A3013
MTN,2019-07-05 11:45,84.20,78.80,83.88,130.00,6.00,0.00,30.13,M,10.00,M,SCT,BKN,BKN,M,3000.00,10000.00,16000.00,M,M,M,M,M,M,M,M,96.10,KMTN 051545Z 13006KT 10SM SCT030 BKN100 BKN160 29/26 A3013
MTN,2019-07-05 12:45,87.80,78.80,74.77,120.00,6.00,0.00,30.12,M,10.00,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,102.37,KMTN 051645Z 12006KT 10SM BKN030 31/26 A3012
MTN,2019-07-05 13:45,87.80,75.20,66.35,130.00,6.00,0.00,30.11,M,10.00,M,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,97.76,KMTN 051745Z 13006KT 10SM SCT030 31/24 A3011
MTN,2019-07-05 14:54,89.60,78.80,70.63,150.00,7.00,0.00,30.08,M,10.00,M,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,105.15,KMTN 051854Z 15007KT 10SM SCT030 32/26 A3008
MTN,2019-07-05 15:45,89.60,77.00,66.55,140.00,8.00,0.00,30.07,M,10.00,M,SCT,SCT,M,M,3400.00,12000.00,M,M,M,M,M,M,M,M,M,102.54,KMTN 051945Z 14008KT 10SM SCT034 SCT120 32/25 A3007
MTN,2019-07-05 16:45,89.60,78.80,70.63,150.00,7.00,0.00,30.05,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,105.15,KMTN 052045Z 15007KT 10SM SCT120 32/26 A3005
MTN,2019-07-05 17:45,89.60,78.80,70.63,160.00,8.00,0.00,30.04,M,10.00,M,SCT,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,105.15,KMTN 052145Z 16008KT 10SM SCT130 32/26 A3004
MTN,2019-07-05 18:45,86.00,77.00,74.61,140.00,7.00,0.00,30.04,M,10.00,M,SCT,SCT,M,M,4500.00,12000.00,M,M,M,M,M,M,M,M,M,97.15,KMTN 052245Z 14007KT 10SM SCT045TCU SCT120 30/25 A3004 RMK TCU NE-SE AND SW-W
MTN,2019-07-05 19:54,84.20,77.00,79.04,160.00,8.00,0.00,30.05,M,10.00,M,SCT,SCT,M,M,4700.00,12000.00,M,M,M,M,M,M,M,M,M,94.16,KMTN 052354Z 16008KT 10SM SCT047CB SCT120 29/25 A3005 RMK CB W-NW MOV N TCU DSNT N-NE
MTN,2019-07-05 20:45,84.20,77.00,79.04,180.00,4.00,0.00,30.05,M,M,M,SCT,BKN,M,M,3800.00,4900.00,M,M,M,M,M,M,M,M,M,94.16,KMTN 060045Z 18004KT 10 SCT038 BKN049 29/25 A3005
MTN,2019-07-05 21:45,84.20,78.80,83.88,150.00,7.00,0.00,30.06,M,10.00,M,SCT,SCT,BKN,M,5500.00,6500.00,10000.00,M,M,M,M,M,M,M,M,96.10,KMTN 060145Z 15007KT 10SM SCT055 SCT065 BKN100 29/26 A3006 RMK LAST
MTN,2019-07-05 22:03,82.40,78.80,88.90,170.00,4.00,0.00,30.06,M,10.00,M,SCT,BKN,BKN,M,4300.00,4900.00,11000.00,M,M,M,M,M,M,M,M,92.40,KMTN 060203Z AUTO 17004KT 10SM SCT043 BKN049 BKN110 28/26 A3006 RMK AO2 LTG DSNT NW
MTN,2019-07-05 22:21,82.40,78.80,88.90,170.00,4.00,0.00,30.06,M,10.00,M,SCT,SCT,SCT,M,4300.00,4900.00,6000.00,M,M,M,M,M,M,M,M,92.40,KMTN 060221Z AUTO 17004KT 10SM SCT043 SCT049 SCT060 28/26 A3006 RMK AO2
MTN,2019-07-05 22:42,82.40,78.80,88.90,170.00,4.00,0.00,30.05,M,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,92.40,KMTN 060242Z AUTO 17004KT 10SM SCT060 28/26 A3005 RMK AO2
MTN,2019-07-05 23:03,82.40,78.80,88.90,0.00,0.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.40,KMTN 060303Z AUTO 00000KT 10SM CLR 28/26 A3005 RMK AO2
MTN,2019-07-05 23:21,82.40,78.80,88.90,170.00,5.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.40,KMTN 060321Z AUTO 17005KT 10SM CLR 28/26 A3004 RMK AO2
MTN,2019-07-05 23:42,82.40,78.80,88.90,170.00,6.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.40,KMTN 060342Z AUTO 17006KT 10SM CLR 28/26 A3004 RMK AO2
